intervention_type,pair_index,base_persistence_logit,intervened_persistence_logit,predicted_counterfactual_effect,intervention_norm
cognitive_DAS_75003,119,-0.75,-1.0,-0.36216914136242956,0.9680005311965942
cognitive_DAS_75003,120,-2.125,-2.125,0.02464256608969073,0.4156879782676697
cognitive_DAS_75003,121,-2.125,-2.125,0.059846231932105365,0.34138867259025574
cognitive_DAS_75003,122,-2.625,-2.625,-0.02464256608969073,0.3559536337852478
cognitive_DAS_75003,123,-2.625,-2.5,-0.059846231932105365,0.42097485065460205
cognitive_DAS_75003,124,-2.25,-2.0,0.024642566089689844,0.3729953467845917
cognitive_DAS_75003,125,-2.25,-2.0,0.05984623193210492,0.294129878282547
cognitive_DAS_75003,126,-2.875,-2.625,-0.024642566089690288,0.3413025438785553
cognitive_DAS_75003,127,-2.875,-2.625,-0.059846231932105365,0.3897954523563385
cognitive_DAS_75003,128,-1.375,-0.75,0.26723475457825785,1.643340826034546
cognitive_DAS_75003,129,-1.375,-0.125,0.6489986896900544,2.6761269569396973
cognitive_DAS_75003,130,0.625,-0.125,-0.2672347545782577,1.4929183721542358
cognitive_DAS_75003,131,0.625,0.0,-0.6489986896900545,1.4431134462356567
cognitive_DAS_75003,132,-1.25,-0.375,0.26723475457825774,1.6844937801361084
cognitive_DAS_75003,133,-1.25,0.0,0.6489986896900543,2.7728326320648193
cognitive_DAS_75003,134,0.25,0.0,-0.26723475457825785,0.5041321516036987
cognitive_DAS_75003,135,0.25,-0.125,-0.6489986896900549,0.7906002998352051
cognitive_DAS_75003,136,-0.75,-0.375,0.1431760544952596,1.0295790433883667
cognitive_DAS_75003,137,-0.75,-0.375,0.3477132752027734,1.004724144935608
cognitive_DAS_75003,138,0.125,-0.125,-0.1431760544952596,0.43654727935791016
cognitive_DAS_75003,139,0.125,-0.25,-0.3477132752027735,0.6180107593536377
cognitive_DAS_75003,140,-2.0,-1.625,0.14317605449525983,0.8698679208755493
cognitive_DAS_75003,141,-2.0,-1.625,0.3477132752027736,1.1109777688980103
cognitive_DAS_75003,142,-1.625,-1.625,-0.14317605449525983,0.20984043180942535
cognitive_DAS_75003,143,-1.625,-1.75,-0.34771327520277384,0.538918137550354
cognitive_DAS_75004,0,-1.75,-0.375,1.3094168410480993,3.205183982849121
cognitive_DAS_75004,1,-1.0,0.25,1.3094168410480995,3.1255061626434326
cognitive_DAS_75004,3,-2.125,-2.5,0.013290635703760323,0.590898871421814
cognitive_DAS_75004,4,-2.25,-2.25,0.013290635703760323,0.15622985363006592
cognitive_DAS_75004,5,-2.75,-1.75,1.3094168410480993,2.4707634449005127
cognitive_DAS_75004,6,-2.375,-1.125,1.3094168410481,2.5806448459625244
cognitive_DAS_75004,9,-0.5,0.625,0.8883198576271205,2.492114782333374
cognitive_DAS_75004,10,-0.625,0.375,0.8883198576271207,1.925862193107605
cognitive_DAS_75004,11,0.25,1.375,0.9804759762237005,2.4249837398529053
cognitive_DAS_75004,12,-0.375,1.25,1.3094168410480997,3.5140795707702637
cognitive_DAS_75004,13,-0.375,1.125,1.3094168410480997,3.4146323204040527
cognitive_DAS_75004,14,-1.125,0.25,0.8883198576271205,2.6195333003997803
cognitive_DAS_75004,15,-1.375,-0.375,0.8708011878799057,2.2115073204040527
cognitive_DAS_75004,16,-1.25,-0.625,0.9804759762236996,1.6206271648406982
cognitive_DAS_75004,17,-1.0,-0.125,0.9804759762236998,1.8383808135986328
cognitive_DAS_75004,19,-1.125,0.375,1.5157280863495735,3.010035991668701
cognitive_DAS_75004,20,-0.75,0.875,1.515728086349574,3.0689902305603027
cognitive_DAS_75004,21,-1.75,-1.25,0.9804759762237003,1.412129282951355
cognitive_DAS_75004,24,-1.5,-0.875,0.8708011878799056,1.5594879388809204
cognitive_DAS_75004,25,-0.75,-0.125,0.8708011878799056,1.453943133354187
cognitive_DAS_75004,26,-2.0,-1.625,0.7135848250407804,1.2754707336425781
cognitive_DAS_75004,27,-2.375,-2.375,0.013290635703760767,0.24207398295402527
cognitive_DAS_75004,28,-1.375,-0.5,0.8883198576271203,2.0844919681549072
cognitive_DAS_75004,29,-1.25,-0.5,0.8883198576271201,1.546199917793274
cognitive_DAS_75004,30,-0.625,0.5,0.9804759762236999,2.4792165756225586
cognitive_DAS_75004,31,-1.25,-1.125,0.013290635703761655,0.49623537063598633
cognitive_DAS_75004,32,-0.75,0.0,0.7135848250407786,1.8137505054473877
cognitive_DAS_75004,33,-1.875,-1.5,0.013290635703760323,1.1950244903564453
cognitive_DAS_75004,34,-0.5,0.125,0.8708011878799052,1.613810420036316
cognitive_DAS_75004,35,-0.25,1.0,1.3094168410480995,2.9248898029327393
cognitive_DAS_75004,36,-0.25,1.125,1.3094168410480995,3.0837066173553467
cognitive_DAS_75004,37,-1.75,-1.0,0.8883198576271212,1.5264067649841309
cognitive_DAS_75004,38,-1.5,-0.875,0.8708011878799056,1.6973507404327393
cognitive_DAS_75004,39,-1.375,0.375,1.515728086349574,3.615385055541992
cognitive_DAS_75004,40,-1.25,0.5,1.515728086349574,3.504340648651123
cognitive_DAS_75004,41,-0.875,-0.125,0.7135848250407786,1.9484955072402954
cognitive_DAS_75004,42,-1.125,-0.5,0.7135848250407784,1.5288258790969849
cognitive_DAS_75004,50,-1.75,-0.625,1.3094168410480997,2.604806423187256
cognitive_DAS_75004,51,-1.75,-0.625,1.3094168410480997,2.6043334007263184
cognitive_DAS_75004,52,-2.0,-1.125,0.8708011878799056,1.4498507976531982
cognitive_DAS_75004,53,-1.25,-0.75,0.8708011878799058,1.2353979349136353
cognitive_DAS_75004,54,-1.5,-1.0,0.7135848250407786,1.586259126663208
cognitive_DAS_75004,55,-3.375,-2.75,0.8883198576271205,1.2350497245788574
cognitive_DAS_75004,56,-0.875,0.625,1.5157280863495735,3.2150444984436035
cognitive_DAS_75004,57,-0.5,1.125,1.515728086349574,3.2729647159576416
cognitive_DAS_75004,58,-1.5,-0.5,0.8883198576271205,2.18780517578125
cognitive_DAS_75004,59,-1.5,-0.75,0.8883198576271204,1.5534931421279907
cognitive_DAS_75004,60,-0.625,0.625,0.8708011878799052,2.9412312507629395
cognitive_DAS_75004,61,-1.5,0.5,1.515728086349574,4.379229545593262
cognitive_DAS_75004,62,-1.5,0.625,1.5157280863495737,4.061711311340332
cognitive_DAS_75004,63,-0.625,0.25,0.9804759762236996,2.2550251483917236
cognitive_DAS_75004,65,-0.625,0.625,1.3094168410480995,3.043762683868408
cognitive_DAS_75004,66,0.0,1.125,0.8708011878799052,2.491920232772827
cognitive_DAS_75004,67,0.375,1.25,0.870801187879905,2.1090540885925293
cognitive_DAS_75004,68,-3.125,-2.375,0.8883198576271201,1.6842957735061646
cognitive_DAS_75004,72,-0.75,0.5,0.8883198576271205,2.5009288787841797
cognitive_DAS_75004,73,-0.5,0.25,0.8883198576271203,1.8290092945098877
cognitive_DAS_75004,76,-1.25,-0.625,0.8708011878799052,1.7190707921981812
cognitive_DAS_75004,77,-0.875,-0.375,0.8708011878799053,1.287603497505188
cognitive_DAS_75004,80,-1.0,-0.375,0.7135848250407784,1.2724891901016235
cognitive_DAS_75004,81,-1.125,-1.125,0.013290635703760767,0.5177956223487854
cognitive_DAS_75004,83,0.5,2.125,1.3094168410480997,3.253824234008789
cognitive_DAS_75004,85,-2.5,-0.875,1.5157280863495735,3.3530056476593018
cognitive_DAS_75004,86,-2.0,0.0,1.5157280863495735,3.7713422775268555
cognitive_DAS_75004,88,-1.75,-0.875,0.18253894767374312,1.7481385469436646
cognitive_DAS_75004,89,-1.75,-0.75,0.443308872921948,2.251424551010132
cognitive_DAS_75004,90,-0.375,-0.375,-0.18253894767374318,0.27967163920402527
cognitive_DAS_75004,91,-0.375,-0.75,-0.4433088729219476,1.0829246044158936
cognitive_DAS_75004,92,-1.0,-0.5,0.18253894767374312,1.6511034965515137
cognitive_DAS_75004,93,-1.0,-0.125,0.44330887292194787,2.224301815032959
cognitive_DAS_75004,94,0.25,0.25,-0.1825389476737433,0.32974711060523987
cognitive_DAS_75004,95,0.25,-0.25,-0.44330887292194765,1.0831536054611206
cognitive_DAS_75004,96,-1.125,-0.375,0.17801525314539324,1.4080020189285278
cognitive_DAS_75004,97,-1.125,-0.25,0.4323227576388121,1.625095248222351
cognitive_DAS_75004,98,0.25,-0.25,-0.17801525314539313,0.9932318925857544
cognitive_DAS_75004,99,0.25,-0.375,-0.4323227576388122,1.4021483659744263
cognitive_DAS_75004,100,-1.25,-0.75,0.17801525314539335,1.057215929031372
cognitive_DAS_75004,101,-1.25,-0.75,0.43232275763881245,1.0982272624969482
cognitive_DAS_75004,102,-0.75,-0.625,-0.17801525314539313,0.2080032229423523
cognitive_DAS_75004,103,-0.75,-0.75,-0.43232275763881134,0.4006246030330658
cognitive_DAS_75004,104,0.25,1.0,0.14023852014768762,1.4449615478515625
cognitive_DAS_75004,105,0.25,1.125,0.34057926321581283,1.7665663957595825
cognitive_DAS_75004,106,1.75,1.625,-0.14023852014768745,0.3908469080924988
cognitive_DAS_75004,107,1.75,1.375,-0.3405792632158128,0.9108943939208984
cognitive_DAS_75004,108,-1.0,-0.375,0.14023852014768756,0.907923698425293
cognitive_DAS_75004,109,-1.0,-0.375,0.34057926321581256,1.0568557977676392
cognitive_DAS_75004,110,-0.375,-0.125,-0.1402385201476874,0.456738144159317
cognitive_DAS_75004,111,-0.375,-0.375,-0.34057926321581256,0.6053018569946289
cognitive_DAS_75004,112,-1.375,-1.0,0.14912846997276505,0.8788487911224365
cognitive_DAS_75004,113,-1.375,-0.875,0.3621691413624293,1.0808736085891724
cognitive_DAS_75004,114,-0.375,-0.5,-0.1491284699727653,0.27230921387672424
cognitive_DAS_75004,115,-0.375,-0.625,-0.36216914136242995,0.7943216562271118
cognitive_DAS_75004,116,-1.5,-1.125,0.1491284699727653,0.7783827781677246
cognitive_DAS_75004,117,-1.5,-1.0,0.3621691413624295,0.937545120716095
cognitive_DAS_75004,118,-0.75,-0.875,-0.14912846997276535,0.44281819462776184
cognitive_DAS_75004,119,-0.75,-1.0,-0.36216914136242956,0.5861902832984924
cognitive_DAS_75004,120,-2.125,-2.125,0.02464256608969073,0.4218079149723053
cognitive_DAS_75004,121,-2.125,-2.125,0.059846231932105365,0.4050721228122711
cognitive_DAS_75004,122,-2.625,-2.625,-0.02464256608969073,0.23771969974040985
cognitive_DAS_75004,123,-2.625,-2.5,-0.059846231932105365,0.31007397174835205
cognitive_DAS_75004,124,-2.25,-2.0,0.024642566089689844,0.3754828870296478
cognitive_DAS_75004,125,-2.25,-2.0,0.05984623193210492,0.33788520097732544
cognitive_DAS_75004,126,-2.875,-2.625,-0.024642566089690288,0.21936258673667908
cognitive_DAS_75004,127,-2.875,-2.75,-0.059846231932105365,0.25483155250549316
cognitive_DAS_75004,128,-1.375,-0.625,0.26723475457825785,1.7917383909225464
cognitive_DAS_75004,129,-1.375,-0.125,0.6489986896900544,2.9010627269744873
cognitive_DAS_75004,130,0.625,-0.125,-0.2672347545782577,1.532972812652588
cognitive_DAS_75004,131,0.625,-0.125,-0.6489986896900545,1.486733317375183
cognitive_DAS_75004,132,-1.25,-0.375,0.26723475457825774,1.6585299968719482
cognitive_DAS_75004,133,-1.25,0.125,0.6489986896900543,2.790116786956787
cognitive_DAS_75004,134,0.25,0.0,-0.26723475457825785,0.4239322543144226
cognitive_DAS_75004,135,0.25,-0.125,-0.6489986896900549,0.7371664643287659
cognitive_DAS_75004,136,-0.75,-0.375,0.1431760544952596,1.0764096975326538
cognitive_DAS_75004,137,-0.75,-0.375,0.3477132752027734,1.132495403289795
cognitive_DAS_75004,138,0.125,-0.125,-0.1431760544952596,0.4668937027454376
cognitive_DAS_75004,139,0.125,-0.25,-0.3477132752027735,0.6727069020271301
cognitive_DAS_75004,140,-2.0,-1.75,0.14317605449525983,0.6977201104164124
cognitive_DAS_75004,141,-2.0,-1.625,0.3477132752027736,0.9224474430084229
cognitive_DAS_75004,142,-1.625,-1.5,-0.14317605449525983,0.12604308128356934
cognitive_DAS_75004,143,-1.625,-1.75,-0.34771327520277384,0.36413517594337463
cognitive_DAS_75005,0,-1.75,-0.375,1.3094168410480993,2.9075775146484375
cognitive_DAS_75005,1,-1.0,0.125,1.3094168410480995,3.4049172401428223
cognitive_DAS_75005,3,-2.125,-2.625,0.013290635703760323,0.7840065360069275
cognitive_DAS_75005,4,-2.25,-2.5,0.013290635703760323,0.5621846914291382
cognitive_DAS_75005,5,-2.75,-1.5,1.3094168410480993,2.664716958999634
cognitive_DAS_75005,6,-2.375,-0.875,1.3094168410481,2.9171717166900635
cognitive_DAS_75005,9,-0.5,0.5,0.8883198576271205,2.415485382080078
cognitive_DAS_75005,10,-0.625,0.25,0.8883198576271207,1.9089710712432861
cognitive_DAS_75005,11,0.25,1.375,0.9804759762237005,2.150780200958252
cognitive_DAS_75005,12,-0.375,1.0,1.3094168410480997,2.896049976348877
cognitive_DAS_75005,13,-0.375,0.875,1.3094168410480997,3.1944339275360107
cognitive_DAS_75005,14,-1.125,0.0,0.8883198576271205,2.3671395778656006
cognitive_DAS_75005,15,-1.375,-0.5,0.8708011878799057,1.993151307106018
cognitive_DAS_75005,16,-1.25,-0.625,0.9804759762236996,1.5623196363449097
cognitive_DAS_75005,17,-1.0,-0.25,0.9804759762236998,1.9880400896072388
cognitive_DAS_75005,19,-1.125,0.125,1.5157280863495735,2.593492269515991
cognitive_DAS_75005,20,-0.75,0.875,1.515728086349574,3.1367554664611816
cognitive_DAS_75005,21,-1.75,-1.125,0.9804759762237003,1.523622989654541
cognitive_DAS_75005,24,-1.5,-0.875,0.8708011878799056,1.5779352188110352
cognitive_DAS_75005,25,-0.75,-0.125,0.8708011878799056,1.983900547027588
cognitive_DAS_75005,26,-2.0,-1.375,0.7135848250407804,1.4549908638000488
cognitive_DAS_75005,27,-2.375,-2.375,0.013290635703760767,0.13590151071548462
cognitive_DAS_75005,28,-1.375,-0.625,0.8883198576271203,1.6607036590576172
cognitive_DAS_75005,29,-1.25,-0.5,0.8883198576271201,1.6572591066360474
cognitive_DAS_75005,30,-0.625,0.375,0.9804759762236999,2.518887519836426
cognitive_DAS_75005,31,-1.25,-1.125,0.013290635703761655,0.10354425758123398
cognitive_DAS_75005,32,-0.75,-0.25,0.7135848250407786,1.3093326091766357
cognitive_DAS_75005,33,-1.875,-1.375,0.013290635703760323,1.0112602710723877
cognitive_DAS_75005,34,-0.5,0.125,0.8708011878799052,1.9590407609939575
cognitive_DAS_75005,35,-0.25,0.75,1.3094168410480995,2.3169987201690674
cognitive_DAS_75005,36,-0.25,0.875,1.3094168410480995,3.023754119873047
cognitive_DAS_75005,37,-1.75,-1.0,0.8883198576271212,1.5920090675354004
cognitive_DAS_75005,38,-1.5,-0.625,0.8708011878799056,2.103276491165161
cognitive_DAS_75005,39,-1.375,0.0,1.515728086349574,2.956299066543579
cognitive_DAS_75005,40,-1.25,0.375,1.515728086349574,3.280625581741333
cognitive_DAS_75005,41,-0.875,-0.25,0.7135848250407786,1.41034734249115
cognitive_DAS_75005,42,-1.125,-0.5,0.7135848250407784,1.464210033416748
cognitive_DAS_75005,50,-1.75,-0.625,1.3094168410480997,2.5944266319274902
cognitive_DAS_75005,51,-1.75,-0.5,1.3094168410480997,2.944690227508545
cognitive_DAS_75005,52,-2.0,-1.125,0.8708011878799056,1.5984840393066406
cognitive_DAS_75005,53,-1.25,-0.625,0.8708011878799058,1.7254782915115356
cognitive_DAS_75005,54,-1.5,-1.0,0.7135848250407786,1.506734013557434
cognitive_DAS_75005,55,-3.375,-2.5,0.8883198576271205,1.4695675373077393
cognitive_DAS_75005,56,-0.875,0.5,1.5157280863495735,2.9253673553466797
cognitive_DAS_75005,57,-0.5,1.125,1.515728086349574,3.3324224948883057
cognitive_DAS_75005,58,-1.5,-0.625,0.8883198576271205,1.7460476160049438
cognitive_DAS_75005,59,-1.5,-0.75,0.8883198576271204,1.614068627357483
cognitive_DAS_75005,60,-0.625,0.25,0.8708011878799052,2.2881529331207275
cognitive_DAS_75005,61,-1.5,0.25,1.515728086349574,3.6893584728240967
cognitive_DAS_75005,62,-1.5,0.375,1.5157280863495737,3.8735077381134033
cognitive_DAS_75005,63,-0.625,0.125,0.9804759762236996,2.3424909114837646
cognitive_DAS_75005,65,-0.625,0.375,1.3094168410480995,2.4822964668273926
cognitive_DAS_75005,66,0.0,1.0,0.8708011878799052,2.014051675796509
cognitive_DAS_75005,67,0.375,1.25,0.870801187879905,2.193194627761841
cognitive_DAS_75005,68,-3.125,-2.125,0.8883198576271201,1.781590461730957
cognitive_DAS_75005,72,-0.75,0.375,0.8883198576271205,2.449683427810669
cognitive_DAS_75005,73,-0.5,0.25,0.8883198576271203,1.877511739730835
cognitive_DAS_75005,76,-1.25,-0.75,0.8708011878799052,1.6796129941940308
cognitive_DAS_75005,77,-0.875,-0.5,0.8708011878799053,1.4492542743682861
cognitive_DAS_75005,80,-1.0,-0.375,0.7135848250407784,1.3271145820617676
cognitive_DAS_75005,81,-1.125,-1.125,0.013290635703760767,0.23489004373550415
cognitive_DAS_75005,83,0.5,2.125,1.3094168410480997,3.258863925933838
cognitive_DAS_75005,85,-2.5,-1.0,1.5157280863495735,2.6102871894836426
cognitive_DAS_75005,86,-2.0,-0.125,1.5157280863495735,3.721787929534912
cognitive_DAS_75005,88,-1.75,-1.0,0.18253894767374312,1.6432024240493774
cognitive_DAS_75005,89,-1.75,-0.75,0.443308872921948,2.1120855808258057
cognitive_DAS_75005,90,-0.375,-0.375,-0.18253894767374318,0.4564739465713501
cognitive_DAS_75005,91,-0.375,-0.75,-0.4433088729219476,0.9858171939849854
cognitive_DAS_75005,92,-1.0,-0.5,0.18253894767374312,1.817418098449707
cognitive_DAS_75005,93,-1.0,-0.125,0.44330887292194787,2.424065351486206
cognitive_DAS_75005,94,0.25,0.25,-0.1825389476737433,0.40130120515823364
cognitive_DAS_75005,95,0.25,-0.125,-0.44330887292194765,1.1993261575698853
cognitive_DAS_75005,96,-1.125,-0.625,0.17801525314539324,1.2166930437088013
cognitive_DAS_75005,97,-1.125,-0.375,0.4323227576388121,1.4011555910110474
cognitive_DAS_75005,98,0.25,-0.125,-0.17801525314539313,0.871781587600708
cognitive_DAS_75005,99,0.25,-0.25,-0.4323227576388122,1.2489269971847534
cognitive_DAS_75005,100,-1.25,-0.625,0.17801525314539335,1.1449408531188965
cognitive_DAS_75005,101,-1.25,-0.75,0.43232275763881245,1.1495639085769653
cognitive_DAS_75005,102,-0.75,-0.625,-0.17801525314539313,0.20633259415626526
cognitive_DAS_75005,103,-0.75,-0.875,-0.43232275763881134,0.5969753265380859
cognitive_DAS_75005,104,0.25,0.875,0.14023852014768762,1.2524515390396118
cognitive_DAS_75005,105,0.25,0.875,0.34057926321581283,1.5026283264160156
cognitive_DAS_75005,106,1.75,1.75,-0.14023852014768745,0.2779194116592407
cognitive_DAS_75005,107,1.75,1.375,-0.3405792632158128,0.7637566328048706
cognitive_DAS_75005,108,-1.0,-0.5,0.14023852014768756,0.8944016695022583
cognitive_DAS_75005,109,-1.0,-0.5,0.34057926321581256,1.0259127616882324
cognitive_DAS_75005,110,-0.375,-0.125,-0.1402385201476874,0.4630860388278961
cognitive_DAS_75005,111,-0.375,-0.5,-0.34057926321581256,0.7262990474700928
cognitive_DAS_75005,112,-1.375,-0.875,0.14912846997276505,0.8095340728759766
cognitive_DAS_75005,113,-1.375,-0.875,0.3621691413624293,0.982277512550354
cognitive_DAS_75005,114,-0.375,-0.5,-0.1491284699727653,0.44445958733558655
cognitive_DAS_75005,115,-0.375,-0.625,-0.36216914136242995,0.8561767935752869
cognitive_DAS_75005,116,-1.5,-1.0,0.1491284699727653,0.9407892227172852
cognitive_DAS_75005,117,-1.5,-0.875,0.3621691413624295,1.1625609397888184
cognitive_DAS_75005,118,-0.75,-1.0,-0.14912846997276535,0.722619891166687
cognitive_DAS_75005,119,-0.75,-1.0,-0.36216914136242956,0.9455248117446899
cognitive_DAS_75005,120,-2.125,-2.125,0.02464256608969073,0.330914169549942
cognitive_DAS_75005,121,-2.125,-2.125,0.059846231932105365,0.2949489951133728
cognitive_DAS_75005,122,-2.625,-2.625,-0.02464256608969073,0.3652500510215759
cognitive_DAS_75005,123,-2.625,-2.375,-0.059846231932105365,0.45747408270835876
cognitive_DAS_75005,124,-2.25,-2.0,0.024642566089689844,0.3301559090614319
cognitive_DAS_75005,125,-2.25,-2.0,0.05984623193210492,0.2680005133152008
cognitive_DAS_75005,126,-2.875,-2.625,-0.024642566089690288,0.32505926489830017
cognitive_DAS_75005,127,-2.875,-2.625,-0.059846231932105365,0.380842387676239
cognitive_DAS_75005,128,-1.375,-0.75,0.26723475457825785,1.376028299331665
cognitive_DAS_75005,129,-1.375,-0.25,0.6489986896900544,2.299901008605957
cognitive_DAS_75005,130,0.625,0.0,-0.2672347545782577,1.342609167098999
cognitive_DAS_75005,131,0.625,0.125,-0.6489986896900545,1.2292804718017578
cognitive_DAS_75005,132,-1.25,-0.5,0.26723475457825774,1.5949681997299194
cognitive_DAS_75005,133,-1.25,-0.125,0.6489986896900543,2.6352086067199707
cognitive_DAS_75005,134,0.25,0.0,-0.26723475457825785,0.48482975363731384
cognitive_DAS_75005,135,0.25,-0.125,-0.6489986896900549,0.7838743329048157
cognitive_DAS_75005,136,-0.75,-0.375,0.1431760544952596,0.8328356742858887
cognitive_DAS_75005,137,-0.75,-0.375,0.3477132752027734,0.8200801014900208
cognitive_DAS_75005,138,0.125,-0.125,-0.1431760544952596,0.3963378965854645
cognitive_DAS_75005,139,0.125,-0.125,-0.3477132752027735,0.5043051242828369
cognitive_DAS_75005,140,-2.0,-1.75,0.14317605449525983,0.7863852977752686
cognitive_DAS_75005,141,-2.0,-1.625,0.3477132752027736,1.0183755159378052
cognitive_DAS_75005,142,-1.625,-1.625,-0.14317605449525983,0.22162488102912903
cognitive_DAS_75005,143,-1.625,-1.75,-0.34771327520277384,0.5175263285636902
direct_DAS_75001,0,-1.75,0.0,1.3094168410480993,3.9396135807037354
direct_DAS_75001,1,-1.0,0.625,1.3094168410480995,3.7743871212005615
direct_DAS_75001,3,-2.125,-2.5,0.013290635703760323,0.536901593208313
direct_DAS_75001,4,-2.25,-2.5,0.013290635703760323,0.40171578526496887
direct_DAS_75001,5,-2.75,-1.5,1.3094168410480993,3.1132640838623047
direct_DAS_75001,6,-2.375,-0.625,1.3094168410481,3.2168118953704834
direct_DAS_75001,9,-0.5,0.875,0.8883198576271205,2.8012821674346924
direct_DAS_75001,10,-0.625,0.5,0.8883198576271207,1.9597069025039673
direct_DAS_75001,11,0.25,1.875,0.9804759762237005,2.623746633529663
