Index,contrast_family,base_semantic_id,source_semantic_id,task_family,identifiability_score,delta_O,delta_O_star,delta_A,delta_H,delta_E,upstream_distance,predicted_E_delta,effect_bin,_14,cause_route,effect_match_group,route_effect_mismatch,contrast_id,pair_split,H_match_tolerance,E_match_tolerance,candidate_variables_frozen,semantic_contrast_id,pair_id,base_condition_id,source_condition_id,response_mapping,predicted_O_effect,predicted_O_star_effect,predicted_H_effect,predicted_E_effect,behavioral_base_logit,behavioral_source_logit,computational_targets_frozen_before_neural,artifact_id,layer,rank,primary,intervention_type,neural_counterfactual_effect,intervention_norm,original_predicted_effect,shuffled_target_contrast_id,magnitude_stratum,true_prediction
190,same_raw_different_context,abs-candidate-0006469,abs-candidate-0006301,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000095,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000095,abs-same_raw_different_context-000095:m0,abs-candidate-0006469-m0,abs-candidate-0006301-m0,continue_x,0.0,-0.721083644043012,0.06375043323672236,-0.06375043323672247,0.16529863149952462,0.22904906473624698,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.625,1.4727137088775635,0.06375043323672236,abs-same_raw_different_context-000110,3,0.06375043323672236
191,same_raw_different_context,abs-candidate-0006469,abs-candidate-0006301,foraging,2.981326453621054,0.0,-4.161,-2.38,0.06375043323672236,0.06375043323672236,4.793570798475808,0.06375043323672236,moderate_positive,,,,,abs-same_raw_different_context-000095,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000095,abs-same_raw_different_context-000095:m1,abs-candidate-0006469-m1,abs-candidate-0006301-m1,continue_y,0.0,-0.7210836440430124,0.06375043323672236,-0.06375043323672247,0.3000861033711786,0.36383653660790094,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.375,0.8025088310241699,0.06375043323672236,abs-same_raw_different_context-000110,3,0.06375043323672236
200,same_raw_different_context,abs-candidate-0021169,abs-candidate-0021337,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000100,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000100,abs-same_raw_different_context-000100:m0,abs-candidate-0021169-m0,abs-candidate-0021337-m0,continue_x,0.0,0.9073550577971603,-0.06375043323672225,-0.06375043323672236,-1.0981126760966762,-1.1618631093333984,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.9504961967468262,-0.06375043323672225,abs-same_raw_different_context-000080,2,-0.06375043323672225
201,same_raw_different_context,abs-candidate-0021169,abs-candidate-0021337,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000100,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000100,abs-same_raw_different_context-000100:m1,abs-candidate-0021169-m1,abs-candidate-0021337-m1,continue_y,0.0,0.9073550577971601,-0.06375043323672203,-0.06375043323672236,-0.9633252042250222,-1.0270756374617442,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.6552058458328247,-0.06375043323672203,abs-same_raw_different_context-000080,2,-0.06375043323672203
210,same_raw_different_context,abs-candidate-0009073,abs-candidate-0009241,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672219,4.793570798475808,-0.06375043323672219,moderate_negative,,,,,abs-same_raw_different_context-000105,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000105,abs-same_raw_different_context-000105:m0,abs-candidate-0009073-m0,abs-candidate-0009241-m0,continue_x,0.0,0.7382916998547917,-0.06375043323672214,0.06375043323672233,-0.27862699463380747,-0.34237742787052966,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.625,1.0927568674087524,-0.06375043323672219,abs-same_raw_different_context-000085,2,-0.06375043323672219
211,same_raw_different_context,abs-candidate-0009073,abs-candidate-0009241,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672219,4.793570798475808,-0.06375043323672219,moderate_negative,,,,,abs-same_raw_different_context-000105,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000105,abs-same_raw_different_context-000105:m1,abs-candidate-0009073-m1,abs-candidate-0009241-m1,continue_y,0.0,0.738291699854792,-0.06375043323672214,0.06375043323672233,-0.14383952276215362,-0.20758995599887578,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.5964558124542236,-0.06375043323672216,abs-same_raw_different_context-000085,2,-0.06375043323672216
220,same_raw_different_context,abs-candidate-0038809,abs-candidate-0038977,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000110,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000110,abs-same_raw_different_context-000110:m0,abs-candidate-0038809-m0,abs-candidate-0038977-m0,continue_x,0.0,0.9245631136089396,-0.06375043323672225,0.9740328599757568,-2.0787702883527417,-2.142520721589464,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.8185117244720459,-0.06375043323672225,abs-same_context_different_raw-000280,3,-0.06375043323672225
221,same_raw_different_context,abs-candidate-0038809,abs-candidate-0038977,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672225,-0.06375043323672225,4.793570798475808,-0.06375043323672225,moderate_negative,,,,,abs-same_raw_different_context-000110,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000110,abs-same_raw_different_context-000110:m1,abs-candidate-0038809-m1,abs-candidate-0038977-m1,continue_y,0.0,0.9245631136089392,-0.06375043323672269,0.9740328599757568,-1.9439828164810877,-2.0077332497178104,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.3263178765773773,-0.06375043323672269,abs-same_context_different_raw-000280,3,-0.06375043323672269
230,same_raw_different_context,abs-candidate-0011089,abs-candidate-0011257,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672214,4.793570798475808,-0.06375043323672214,moderate_negative,,,,,abs-same_raw_different_context-000115,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000115,abs-same_raw_different_context-000115:m0,abs-candidate-0011089-m0,abs-candidate-0011257-m0,continue_x,0.0,0.7382916998547924,-0.06375043323672214,-0.06375043323672194,0.46121088747193983,0.3974604542352177,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.75,1.5631920099258423,-0.06375043323672214,abs-same_raw_different_context-000045,1,-0.06375043323672214
231,same_raw_different_context,abs-candidate-0011089,abs-candidate-0011257,foraging,2.981326453621054,0.0,4.161,2.38,-0.06375043323672214,-0.06375043323672214,4.793570798475808,-0.06375043323672214,moderate_negative,,,,,abs-same_raw_different_context-000115,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000115,abs-same_raw_different_context-000115:m1,abs-candidate-0011089-m1,abs-candidate-0011257-m1,continue_y,0.0,0.7382916998547917,-0.06375043323672203,-0.06375043323672194,0.5959983593435936,0.5322479261068715,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.6116890907287598,-0.06375043323672203,abs-same_raw_different_context-000045,1,-0.06375043323672203
240,same_raw_different_context,abs-candidate-0026628,abs-candidate-0026460,bandit,2.8942765759486715,0.0,-4.161,-2.38,0.15141681558836595,0.15141681558836595,4.793570798475808,0.15141681558836595,strong_positive,,,,,abs-same_raw_different_context-000120,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000120,abs-same_raw_different_context-000120:m0,abs-candidate-0026628-m0,abs-candidate-0026460-m0,continue_x,0.0,-1.1634420152318303,0.15141681558836595,-0.09865728059145917,-2.9986531514798997,-2.847236335891534,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.18543945252895355,0.15141681558836595,abs-same_total_evidence-000845,1,0.15141681558836595
241,same_raw_different_context,abs-candidate-0026628,abs-candidate-0026460,bandit,2.8942765759486715,0.0,-4.161,-2.38,0.15141681558836595,0.15141681558836595,4.793570798475808,0.15141681558836595,strong_positive,,,,,abs-same_raw_different_context-000120,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000120,abs-same_raw_different_context-000120:m1,abs-candidate-0026628-m1,abs-candidate-0026460-m1,continue_y,0.0,-1.1634420152318303,0.1514168155883664,-0.09865728059145917,-2.936963424582483,-2.7855466089941165,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.3289916217327118,0.1514168155883664,abs-same_total_evidence-000845,1,0.1514168155883664
250,same_raw_different_context,abs-candidate-0009828,abs-candidate-0009996,bandit,2.894276575948671,0.0,4.161,2.38,-0.15141681558836662,-0.15141681558836667,4.793570798475808,-0.15141681558836667,strong_negative,,,,,abs-same_raw_different_context-000125,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000125,abs-same_raw_different_context-000125:m0,abs-candidate-0009828-m0,abs-candidate-0009996-m0,continue_x,0.0,1.163442015231831,-0.15141681558836662,-0.151416815588367,-0.10711292553107932,-0.258529741119446,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.25,0.6472824215888977,-0.15141681558836667,abs-same_raw_different_context-000145,2,-0.15141681558836667
251,same_raw_different_context,abs-candidate-0009828,abs-candidate-0009996,bandit,2.894276575948671,0.0,4.161,2.38,-0.15141681558836662,-0.15141681558836667,4.793570798475808,-0.15141681558836667,strong_negative,,,,,abs-same_raw_different_context-000125,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000125,abs-same_raw_different_context-000125:m1,abs-candidate-0009828-m1,abs-candidate-0009996-m1,continue_y,0.0,1.1634420152318308,-0.15141681558836695,-0.151416815588367,-0.04542319863366262,-0.19684001422202957,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.16471397876739502,-0.15141681558836695,abs-same_raw_different_context-000145,2,-0.15141681558836695
260,same_raw_different_context,abs-candidate-0027132,abs-candidate-0026964,bandit,2.894276575948671,0.0,-4.161,-2.38,0.1514168155883664,0.1514168155883664,4.793570798475808,0.1514168155883664,strong_positive,,,,,abs-same_raw_different_context-000130,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000130,abs-same_raw_different_context-000130:m0,abs-candidate-0027132-m0,abs-candidate-0026964-m0,continue_x,0.0,-1.1634420152318308,0.1514168155883664,-0.07140986454556625,-3.270044598693502,-3.1186277831051354,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.125,0.2948843836784363,0.1514168155883664,abs-same_total_evidence-000900,1,0.1514168155883664
261,same_raw_different_context,abs-candidate-0027132,abs-candidate-0026964,bandit,2.894276575948671,0.0,-4.161,-2.38,0.1514168155883664,0.1514168155883664,4.793570798475808,0.1514168155883664,strong_positive,,,,,abs-same_raw_different_context-000130,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000130,abs-same_raw_different_context-000130:m1,abs-candidate-0027132-m1,abs-candidate-0026964-m1,continue_y,0.0,-1.163442015231831,0.1514168155883664,-0.07140986454556625,-3.2083548717960846,-3.056938056207718,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.125,0.09744825959205627,0.1514168155883664,abs-same_total_evidence-000900,1,0.1514168155883664
270,same_raw_different_context,abs-candidate-0008316,abs-candidate-0008484,bandit,2.894276575948671,0.0,4.161,2.38,-0.15141681558836662,-0.15141681558836662,4.793570798475808,-0.15141681558836662,strong_negative,,,,,abs-same_raw_different_context-000135,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000135,abs-same_raw_different_context-000135:m0,abs-candidate-0008316-m0,abs-candidate-0008484-m0,continue_x,0.0,1.2266860969115725,-0.15141681558836662,0.03630918005507222,-1.2803103574742893,-1.431727173062656,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.7938028573989868,-0.15141681558836662,abs-same_total_evidence-000905,1,-0.15141681558836662
271,same_raw_different_context,abs-candidate-0008316,abs-candidate-0008484,bandit,2.894276575948671,0.0,4.161,2.38,-0.15141681558836662,-0.15141681558836662,4.793570798475808,-0.15141681558836662,strong_negative,,,,,abs-same_raw_different_context-000135,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000135,abs-same_raw_different_context-000135:m1,abs-candidate-0008316-m1,abs-candidate-0008484-m1,continue_y,0.0,1.2266860969115725,-0.1514168155883664,0.03630918005507222,-1.2186206305768725,-1.370037446165239,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.17913657426834106,-0.1514168155883664,abs-same_total_evidence-000905,1,-0.1514168155883664
280,same_raw_different_context,abs-candidate-0027216,abs-candidate-0027384,bandit,2.8942765759486706,0.0,4.161,2.38,-0.15141681558836706,-0.15141681558836706,4.793570798475808,-0.15141681558836706,strong_negative,,,,,abs-same_raw_different_context-000140,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000140,abs-same_raw_different_context-000140:m0,abs-candidate-0027216-m0,abs-candidate-0027384-m0,continue_x,0.0,1.1634420152318303,-0.15141681558836706,-0.15141681558836695,-1.061439117515598,-1.212855933103965,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.7277295589447021,-0.15141681558836706,abs-same_raw_different_context-000150,2,-0.15141681558836706
281,same_raw_different_context,abs-candidate-0027216,abs-candidate-0027384,bandit,2.8942765759486706,0.0,4.161,2.38,-0.15141681558836706,-0.15141681558836706,4.793570798475808,-0.15141681558836706,strong_negative,,,,,abs-same_raw_different_context-000140,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000140,abs-same_raw_different_context-000140:m1,abs-candidate-0027216-m1,abs-candidate-0027384-m1,continue_y,0.0,1.1634420152318303,-0.15141681558836684,-0.15141681558836695,-0.9997493906181815,-1.1511662062065482,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.0,0.14225858449935913,-0.15141681558836673,abs-same_raw_different_context-000150,2,-0.15141681558836673
290,same_raw_different_context,abs-candidate-0023688,abs-candidate-0023856,bandit,2.8942765759486706,0.0,4.161,2.38,-0.15141681558836706,-0.15141681558836706,4.793570798475808,-0.15141681558836706,strong_negative,,,,,abs-same_raw_different_context-000145,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000145,abs-same_raw_different_context-000145:m0,abs-candidate-0023688-m0,abs-candidate-0023856-m0,continue_x,0.0,1.331639116367728,-0.15141681558836706,-0.151416815588367,0.44583697564813296,0.2944201600597659,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.9026569724082947,-0.15141681558836706,abs-same_raw_different_context-000155,2,-0.15141681558836706
291,same_raw_different_context,abs-candidate-0023688,abs-candidate-0023856,bandit,2.8942765759486706,0.0,4.161,2.38,-0.15141681558836706,-0.15141681558836706,4.793570798475808,-0.15141681558836706,strong_negative,,,,,abs-same_raw_different_context-000145,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000145,abs-same_raw_different_context-000145:m1,abs-candidate-0023688-m1,abs-candidate-0023856-m1,continue_y,0.0,1.3316391163677281,-0.15141681558836695,-0.151416815588367,0.5075267025455493,0.3561098869571824,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,0.125,0.19540753960609436,-0.15141681558836695,abs-same_raw_different_context-000155,2,-0.15141681558836695
300,same_raw_different_context,abs-candidate-0027468,abs-candidate-0027636,bandit,2.8942765759486706,0.0,4.161,2.38,-0.15141681558836706,-0.15141681558836706,4.793570798475808,-0.15141681558836706,strong_negative,,,,,abs-same_raw_different_context-000150,abstraction_test,0.06386915314994339,0.21210848059700527,True,abs-same_raw_different_context-000150,abs-same_raw_different_context-000150:m0,abs-candidate-0027468-m0,abs-candidate-0027636-m0,continue_x,0.0,1.1634420152318303,-0.15141681558836706,-0.15141681558836695,-1.1971348411223988,-1.3485516567107658,True,das_001_outcome_history_dual_history_L28_r2,28,2,True,frozen_DAS,-0.375,0.7040725946426392,-0.15141681558836706,abs-same_raw_different_context-000160,2,-0.15141681558836706
